date,rain_sum,precipitation_hours,precipitation_sum
2021-07-31 17:00:00+00:00,3.2,6.0,3.2
2021-08-01 17:00:00+00:00,1.1,6.0,1.1
2021-08-02 17:00:00+00:00,5.9,4.0,5.9
2021-08-03 17:00:00+00:00,2.9,7.0,2.9
2021-08-04 17:00:00+00:00,4.8999996,8.0,4.8999996
2021-08-05 17:00:00+00:00,4.4,8.0,4.4
2021-08-06 17:00:00+00:00,3.6999998,7.0,3.6999998
2021-08-07 17:00:00+00:00,1.4000001,6.0,1.4000001
2021-08-08 17:00:00+00:00,1.7,4.0,1.7
2021-08-09 17:00:00+00:00,3.9999998,10.0,3.9999998
2021-08-10 17:00:00+00:00,9.5,9.0,9.5
2021-08-11 17:00:00+00:00,6.5999994,12.0,6.5999994
2021-08-12 17:00:00+00:00,8.7,10.0,8.7
2021-08-13 17:00:00+00:00,4.2,12.0,4.2
2021-08-14 17:00:00+00:00,7.1999993,21.0,7.1999993
2021-08-15 17:00:00+00:00,8.8,16.0,8.8
2021-08-16 17:00:00+00:00,0.2,1.0,0.2
2021-08-17 17:00:00+00:00,0.0,0.0,0.0
2021-08-18 17:00:00+00:00,2.3999999,5.0,2.3999999
2021-08-19 17:00:00+00:00,3.1999998,6.0,3.1999998
2021-08-20 17:00:00+00:00,5.3,6.0,5.3
2021-08-21 17:00:00+00:00,13.9,13.0,13.9
2021-08-22 17:00:00+00:00,5.3999996,3.0,5.3999996
2021-08-23 17:00:00+00:00,16.6,8.0,16.6
2021-08-24 17:00:00+00:00,18.699999,19.0,18.699999
2021-08-25 17:00:00+00:00,13.499998,22.0,13.499998
2021-08-26 17:00:00+00:00,15.4,17.0,15.4
2021-08-27 17:00:00+00:00,4.9,10.0,4.9
2021-08-28 17:00:00+00:00,8.500001,19.0,8.500001
2021-08-29 17:00:00+00:00,8.4,9.0,8.4
2021-08-30 17:00:00+00:00,21.500002,16.0,21.500002
2021-08-31 17:00:00+00:00,10.0,18.0,10.0
2021-09-01 17:00:00+00:00,10.799999,10.0,10.799999
2021-09-02 17:00:00+00:00,4.9999995,13.0,4.9999995
2021-09-03 17:00:00+00:00,4.5000005,11.0,4.5000005
2021-09-04 17:00:00+00:00,10.200002,14.0,10.200002
2021-09-05 17:00:00+00:00,0.8000001,3.0,0.8000001
2021-09-06 17:00:00+00:00,19.500002,21.0,19.500002
2021-09-07 17:00:00+00:00,22.4,22.0,22.4
2021-09-08 17:00:00+00:00,16.000002,22.0,16.000002
2021-09-09 17:00:00+00:00,9.3,23.0,9.3
2021-09-10 17:00:00+00:00,6.1000004,11.0,6.1000004
2021-09-11 17:00:00+00:00,0.1,1.0,0.1
2021-09-12 17:00:00+00:00,0.70000005,4.0,0.70000005
2021-09-13 17:00:00+00:00,10.900002,10.0,10.900002
2021-09-14 17:00:00+00:00,16.4,18.0,16.4
2021-09-15 17:00:00+00:00,7.6999993,17.0,7.6999993
2021-09-16 17:00:00+00:00,0.2,2.0,0.2
2021-09-17 17:00:00+00:00,1.5,4.0,1.5
2021-09-18 17:00:00+00:00,1.6000001,9.0,1.6000001
2021-09-19 17:00:00+00:00,22.9,18.0,22.9
2021-09-20 17:00:00+00:00,33.100002,24.0,33.100002
2021-09-21 17:00:00+00:00,18.400002,23.0,18.400002
2021-09-22 17:00:00+00:00,25.400002,14.0,25.400002
2021-09-23 17:00:00+00:00,10.1,9.0,10.1
2021-09-24 17:00:00+00:00,14.9,23.0,14.9
2021-09-25 17:00:00+00:00,26.399998,23.0,26.399998
2021-09-26 17:00:00+00:00,16.500002,18.0,16.500002
2021-09-27 17:00:00+00:00,8.7,5.0,8.7
2021-09-28 17:00:00+00:00,2.5,5.0,2.5
2021-09-29 17:00:00+00:00,3.5000002,10.0,3.5000002
2021-09-30 17:00:00+00:00,0.70000005,4.0,0.70000005
2021-10-01 17:00:00+00:00,2.0,6.0,2.0
2021-10-02 17:00:00+00:00,12.500001,6.0,12.500001
2021-10-03 17:00:00+00:00,1.7000002,6.0,1.7000002
2021-10-04 17:00:00+00:00,0.6,3.0,0.6
2021-10-05 17:00:00+00:00,33.0,19.0,33.0
2021-10-06 17:00:00+00:00,5.6999993,13.0,5.6999993
2021-10-07 17:00:00+00:00,0.0,0.0,0.0
2021-10-08 17:00:00+00:00,1.0,3.0,1.0
2021-10-09 17:00:00+00:00,0.9,5.0,0.9
2021-10-10 17:00:00+00:00,4.2,8.0,4.2
2021-10-11 17:00:00+00:00,17.1,16.0,17.1
2021-10-12 17:00:00+00:00,2.9999995,11.0,2.9999995
2021-10-13 17:00:00+00:00,17.3,11.0,17.3
2021-10-14 17:00:00+00:00,21.000004,21.0,21.000004
2021-10-15 17:00:00+00:00,13.799999,11.0,13.799999
2021-10-16 17:00:00+00:00,55.899994,24.0,55.899994
2021-10-17 17:00:00+00:00,8.099999,14.0,8.099999
2021-10-18 17:00:00+00:00,1.1,4.0,1.1
2021-10-19 17:00:00+00:00,1.3000001,6.0,1.3000001
2021-10-20 17:00:00+00:00,9.5,8.0,9.5
2021-10-21 17:00:00+00:00,19.300001,11.0,19.300001
2021-10-22 17:00:00+00:00,24.599998,16.0,24.599998
2021-10-23 17:00:00+00:00,9.7,2.0,9.7
2021-10-24 17:00:00+00:00,1.3,3.0,1.3
2021-10-25 17:00:00+00:00,0.3,3.0,0.3
2021-10-26 17:00:00+00:00,0.0,0.0,0.0
2021-10-27 17:00:00+00:00,7.7,7.0,7.7
2021-10-28 17:00:00+00:00,13.200002,7.0,13.200002
2021-10-29 17:00:00+00:00,1.4000001,3.0,1.4000001
2021-10-30 17:00:00+00:00,1.4000001,8.0,1.4000001
2021-10-31 17:00:00+00:00,7.3999996,8.0,7.3999996
2021-11-01 17:00:00+00:00,5.9,7.0,5.9
2021-11-02 17:00:00+00:00,0.5,4.0,0.5
2021-11-03 17:00:00+00:00,0.2,2.0,0.2
2021-11-04 17:00:00+00:00,0.2,2.0,0.2
2021-11-05 17:00:00+00:00,11.800001,8.0,11.800001
2021-11-06 17:00:00+00:00,6.2000003,7.0,6.2000003
2021-11-07 17:00:00+00:00,10.2,8.0,10.2
2021-11-08 17:00:00+00:00,0.2,2.0,0.2
2021-11-09 17:00:00+00:00,0.0,0.0,0.0
2021-11-10 17:00:00+00:00,0.0,0.0,0.0
2021-11-11 17:00:00+00:00,6.4,5.0,6.4
2021-11-12 17:00:00+00:00,8.0,5.0,8.0
2021-11-13 17:00:00+00:00,0.2,2.0,0.2
2021-11-14 17:00:00+00:00,0.3,2.0,0.3
2021-11-15 17:00:00+00:00,9.4,6.0,9.4
2021-11-16 17:00:00+00:00,5.7000003,2.0,5.7000003
2021-11-17 17:00:00+00:00,8.299999,6.0,8.299999
2021-11-18 17:00:00+00:00,0.70000005,4.0,0.70000005
2021-11-19 17:00:00+00:00,0.5,2.0,0.5
2021-11-20 17:00:00+00:00,8.6,5.0,8.6
2021-11-21 17:00:00+00:00,12.300001,6.0,12.300001
2021-11-22 17:00:00+00:00,17.1,14.0,17.1
2021-11-23 17:00:00+00:00,0.1,1.0,0.1
2021-11-24 17:00:00+00:00,0.0,0.0,0.0
2021-11-25 17:00:00+00:00,0.0,0.0,0.0
2021-11-26 17:00:00+00:00,0.0,0.0,0.0
2021-11-27 17:00:00+00:00,0.0,0.0,0.0
2021-11-28 17:00:00+00:00,1.1,2.0,1.1
2021-11-29 17:00:00+00:00,0.6,3.0,0.6
2021-11-30 17:00:00+00:00,0.1,1.0,0.1
2021-12-01 17:00:00+00:00,0.0,0.0,0.0
2021-12-02 17:00:00+00:00,0.0,0.0,0.0
2021-12-03 17:00:00+00:00,0.0,0.0,0.0
2021-12-04 17:00:00+00:00,0.0,0.0,0.0
2021-12-05 17:00:00+00:00,0.0,0.0,0.0
2021-12-06 17:00:00+00:00,0.0,0.0,0.0
2021-12-07 17:00:00+00:00,0.0,0.0,0.0
2021-12-08 17:00:00+00:00,0.0,0.0,0.0
2021-12-09 17:00:00+00:00,0.0,0.0,0.0
2021-12-10 17:00:00+00:00,0.0,0.0,0.0
2021-12-11 17:00:00+00:00,0.0,0.0,0.0
2021-12-12 17:00:00+00:00,0.0,0.0,0.0
2021-12-13 17:00:00+00:00,0.0,0.0,0.0
2021-12-14 17:00:00+00:00,0.0,0.0,0.0
2021-12-15 17:00:00+00:00,0.0,0.0,0.0
2021-12-16 17:00:00+00:00,0.0,0.0,0.0
2021-12-17 17:00:00+00:00,0.0,0.0,0.0
2021-12-18 17:00:00+00:00,0.0,0.0,0.0
2021-12-19 17:00:00+00:00,0.0,0.0,0.0
2021-12-20 17:00:00+00:00,0.0,0.0,0.0
2021-12-21 17:00:00+00:00,0.0,0.0,0.0
2021-12-22 17:00:00+00:00,0.0,0.0,0.0
2021-12-23 17:00:00+00:00,0.4,3.0,0.4
2021-12-24 17:00:00+00:00,7.0999994,10.0,7.0999994
2021-12-25 17:00:00+00:00,1.1,6.0,1.1
2021-12-26 17:00:00+00:00,0.8,2.0,0.8
2021-12-27 17:00:00+00:00,0.0,0.0,0.0
2021-12-28 17:00:00+00:00,0.0,0.0,0.0
2021-12-29 17:00:00+00:00,0.0,0.0,0.0
2021-12-30 17:00:00+00:00,0.0,0.0,0.0
2021-12-31 17:00:00+00:00,0.0,0.0,0.0
2022-01-01 17:00:00+00:00,0.0,0.0,0.0
2022-01-02 17:00:00+00:00,0.0,0.0,0.0
2022-01-03 17:00:00+00:00,0.0,0.0,0.0
2022-01-04 17:00:00+00:00,0.0,0.0,0.0
2022-01-05 17:00:00+00:00,0.0,0.0,0.0
2022-01-06 17:00:00+00:00,0.0,0.0,0.0
2022-01-07 17:00:00+00:00,0.0,0.0,0.0
2022-01-08 17:00:00+00:00,0.0,0.0,0.0
2022-01-09 17:00:00+00:00,0.0,0.0,0.0
2022-01-10 17:00:00+00:00,0.0,0.0,0.0
2022-01-11 17:00:00+00:00,0.1,1.0,0.1
2022-01-12 17:00:00+00:00,0.0,0.0,0.0
2022-01-13 17:00:00+00:00,0.0,0.0,0.0
2022-01-14 17:00:00+00:00,0.0,0.0,0.0
2022-01-15 17:00:00+00:00,0.0,0.0,0.0
2022-01-16 17:00:00+00:00,0.1,1.0,0.1
2022-01-17 17:00:00+00:00,0.0,0.0,0.0
2022-01-18 17:00:00+00:00,0.0,0.0,0.0
2022-01-19 17:00:00+00:00,0.0,0.0,0.0
2022-01-20 17:00:00+00:00,31.900002,11.0,31.900002
2022-01-21 17:00:00+00:00,1.2,5.0,1.2
2022-01-22 17:00:00+00:00,0.2,2.0,0.2
2022-01-23 17:00:00+00:00,0.1,1.0,0.1
2022-01-24 17:00:00+00:00,0.0,0.0,0.0
2022-01-25 17:00:00+00:00,0.1,1.0,0.1
2022-01-26 17:00:00+00:00,1.1,2.0,1.1
2022-01-27 17:00:00+00:00,0.3,3.0,0.3
2022-01-28 17:00:00+00:00,0.0,0.0,0.0
2022-01-29 17:00:00+00:00,0.0,0.0,0.0
2022-01-30 17:00:00+00:00,0.2,2.0,0.2
2022-01-31 17:00:00+00:00,0.3,2.0,0.3
2022-02-01 17:00:00+00:00,2.7,6.0,2.7
2022-02-02 17:00:00+00:00,0.2,2.0,0.2
2022-02-03 17:00:00+00:00,1.6,6.0,1.6
2022-02-04 17:00:00+00:00,0.8000001,4.0,0.8000001
2022-02-05 17:00:00+00:00,0.0,0.0,0.0
2022-02-06 17:00:00+00:00,0.0,0.0,0.0
2022-02-07 17:00:00+00:00,0.0,0.0,0.0
2022-02-08 17:00:00+00:00,1.3,6.0,1.3
2022-02-09 17:00:00+00:00,8.4,8.0,8.4
2022-02-10 17:00:00+00:00,12.100001,5.0,12.100001
2022-02-11 17:00:00+00:00,4.2999997,11.0,4.2999997
2022-02-12 17:00:00+00:00,1.0,6.0,1.0
2022-02-13 17:00:00+00:00,3.8999996,10.0,3.8999996
2022-02-14 17:00:00+00:00,11.8,15.0,11.8
2022-02-15 17:00:00+00:00,17.2,12.0,17.2
2022-02-16 17:00:00+00:00,7.0,12.0,7.0
2022-02-17 17:00:00+00:00,7.899999,13.0,7.899999
2022-02-18 17:00:00+00:00,15.900003,12.0,15.900003
2022-02-19 17:00:00+00:00,2.0,5.0,2.0
2022-02-20 17:00:00+00:00,2.0,6.0,2.0
2022-02-21 17:00:00+00:00,0.0,0.0,0.0
2022-02-22 17:00:00+00:00,0.0,0.0,0.0
2022-02-23 17:00:00+00:00,0.0,0.0,0.0
2022-02-24 17:00:00+00:00,0.0,0.0,0.0
2022-02-25 17:00:00+00:00,0.0,0.0,0.0
2022-02-26 17:00:00+00:00,0.0,0.0,0.0
2022-02-27 17:00:00+00:00,0.0,0.0,0.0
2022-02-28 17:00:00+00:00,0.7,4.0,0.7
2022-03-01 17:00:00+00:00,1.9000001,5.0,1.9000001
2022-03-02 17:00:00+00:00,0.4,3.0,0.4
2022-03-03 17:00:00+00:00,0.0,0.0,0.0
2022-03-04 17:00:00+00:00,0.2,2.0,0.2
2022-03-05 17:00:00+00:00,0.0,0.0,0.0
2022-03-06 17:00:00+00:00,20.4,6.0,20.4
2022-03-07 17:00:00+00:00,4.799999,11.0,4.799999
2022-03-08 17:00:00+00:00,0.0,0.0,0.0
2022-03-09 17:00:00+00:00,0.8000001,5.0,0.8000001
2022-03-10 17:00:00+00:00,1.1,3.0,1.1
2022-03-11 17:00:00+00:00,0.2,2.0,0.2
2022-03-12 17:00:00+00:00,0.1,1.0,0.1
2022-03-13 17:00:00+00:00,0.0,0.0,0.0
2022-03-14 17:00:00+00:00,0.0,0.0,0.0
2022-03-15 17:00:00+00:00,1.3000001,3.0,1.3000001
2022-03-16 17:00:00+00:00,0.0,0.0,0.0
2022-03-17 17:00:00+00:00,13.4,9.0,13.4
2022-03-18 17:00:00+00:00,0.0,0.0,0.0
2022-03-19 17:00:00+00:00,5.0,13.0,5.0
2022-03-20 17:00:00+00:00,9.4,13.0,9.4
2022-03-21 17:00:00+00:00,8.7,16.0,8.7
2022-03-22 17:00:00+00:00,4.0,9.0,4.0
2022-03-23 17:00:00+00:00,4.2,7.0,4.2
2022-03-24 17:00:00+00:00,6.5,6.0,6.5
2022-03-25 17:00:00+00:00,0.0,0.0,0.0
2022-03-26 17:00:00+00:00,0.90000004,2.0,0.90000004
2022-03-27 17:00:00+00:00,2.9,5.0,2.9
2022-03-28 17:00:00+00:00,6.5,6.0,6.5
2022-03-29 17:00:00+00:00,7.1,9.0,7.1
2022-03-30 17:00:00+00:00,11.4,7.0,11.4
2022-03-31 17:00:00+00:00,0.2,2.0,0.2
2022-04-01 17:00:00+00:00,0.0,0.0,0.0
2022-04-02 17:00:00+00:00,0.6,3.0,0.6
2022-04-03 17:00:00+00:00,0.0,0.0,0.0
2022-04-04 17:00:00+00:00,0.0,0.0,0.0
2022-04-05 17:00:00+00:00,0.0,0.0,0.0
2022-04-06 17:00:00+00:00,0.0,0.0,0.0
2022-04-07 17:00:00+00:00,0.0,0.0,0.0
2022-04-08 17:00:00+00:00,0.0,0.0,0.0
2022-04-09 17:00:00+00:00,0.0,0.0,0.0
2022-04-10 17:00:00+00:00,1.9000001,4.0,1.9000001
2022-04-11 17:00:00+00:00,0.90000004,4.0,0.90000004
2022-04-12 17:00:00+00:00,0.5,1.0,0.5
2022-04-13 17:00:00+00:00,0.0,0.0,0.0
2022-04-14 17:00:00+00:00,0.0,0.0,0.0
2022-04-15 17:00:00+00:00,0.0,0.0,0.0
2022-04-16 17:00:00+00:00,2.6999998,6.0,2.6999998
2022-04-17 17:00:00+00:00,32.800003,15.0,32.800003
2022-04-18 17:00:00+00:00,12.200001,11.0,12.200001
2022-04-19 17:00:00+00:00,5.5,4.0,5.5
2022-04-20 17:00:00+00:00,3.9999998,7.0,3.9999998
2022-04-21 17:00:00+00:00,11.3,9.0,11.3
2022-04-22 17:00:00+00:00,0.5,5.0,0.5
2022-04-23 17:00:00+00:00,0.3,2.0,0.3
2022-04-24 17:00:00+00:00,0.3,3.0,0.3
2022-04-25 17:00:00+00:00,1.1,3.0,1.1
2022-04-26 17:00:00+00:00,0.0,0.0,0.0
2022-04-27 17:00:00+00:00,5.0,6.0,5.0
2022-04-28 17:00:00+00:00,2.3000002,4.0,2.3000002
2022-04-29 17:00:00+00:00,3.0,5.0,3.0
2022-04-30 17:00:00+00:00,4.8999996,7.0,4.8999996
2022-05-01 17:00:00+00:00,44.7,10.0,44.7
2022-05-02 17:00:00+00:00,0.0,0.0,0.0
2022-05-03 17:00:00+00:00,0.0,0.0,0.0
2022-05-04 17:00:00+00:00,0.0,0.0,0.0
2022-05-05 17:00:00+00:00,14.800001,6.0,14.800001
2022-05-06 17:00:00+00:00,4.2999997,6.0,4.2999997
2022-05-07 17:00:00+00:00,6.2000003,6.0,6.2000003
2022-05-08 17:00:00+00:00,8.7,9.0,8.7
2022-05-09 17:00:00+00:00,4.7,12.0,4.7
2022-05-10 17:00:00+00:00,4.4999995,16.0,4.4999995
2022-05-11 17:00:00+00:00,6.9999995,10.0,6.9999995
2022-05-12 17:00:00+00:00,0.3,1.0,0.3
2022-05-13 17:00:00+00:00,5.6000004,7.0,5.6000004
2022-05-14 17:00:00+00:00,4.6000004,5.0,4.6000004
2022-05-15 17:00:00+00:00,15.3,7.0,15.3
2022-05-16 17:00:00+00:00,21.900003,15.0,21.900003
2022-05-17 17:00:00+00:00,22.8,18.0,22.8
2022-05-18 17:00:00+00:00,20.2,15.0,20.2
2022-05-19 17:00:00+00:00,9.0,8.0,9.0
2022-05-20 17:00:00+00:00,8.499999,12.0,8.499999
2022-05-21 17:00:00+00:00,8.4,13.0,8.4
2022-05-22 17:00:00+00:00,1.5000001,8.0,1.5000001
2022-05-23 17:00:00+00:00,9.1,10.0,9.1
2022-05-24 17:00:00+00:00,2.4999998,3.0,2.4999998
2022-05-25 17:00:00+00:00,0.70000005,5.0,0.70000005
2022-05-26 17:00:00+00:00,8.2,8.0,8.2
2022-05-27 17:00:00+00:00,3.8000002,7.0,3.8000002
2022-05-28 17:00:00+00:00,5.0,5.0,5.0
2022-05-29 17:00:00+00:00,3.1999998,6.0,3.1999998
2022-05-30 17:00:00+00:00,6.9999995,5.0,6.9999995
2022-05-31 17:00:00+00:00,1.5,3.0,1.5
2022-06-01 17:00:00+00:00,3.6,5.0,3.6
2022-06-02 17:00:00+00:00,12.1,7.0,12.1
2022-06-03 17:00:00+00:00,1.9,3.0,1.9
2022-06-04 17:00:00+00:00,0.4,4.0,0.4
2022-06-05 17:00:00+00:00,0.2,2.0,0.2
2022-06-06 17:00:00+00:00,0.9,3.0,0.9
2022-06-07 17:00:00+00:00,0.5,2.0,0.5
2022-06-08 17:00:00+00:00,5.5,3.0,5.5
2022-06-09 17:00:00+00:00,0.3,2.0,0.3
2022-06-10 17:00:00+00:00,2.0,3.0,2.0
2022-06-11 17:00:00+00:00,0.4,1.0,0.4
2022-06-12 17:00:00+00:00,13.500001,8.0,13.500001
2022-06-13 17:00:00+00:00,1.5,7.0,1.5
2022-06-14 17:00:00+00:00,4.2,6.0,4.2
2022-06-15 17:00:00+00:00,2.1,5.0,2.1
2022-06-16 17:00:00+00:00,0.2,2.0,0.2
2022-06-17 17:00:00+00:00,0.4,1.0,0.4
2022-06-18 17:00:00+00:00,1.5000001,6.0,1.5000001
2022-06-19 17:00:00+00:00,1.2,2.0,1.2
2022-06-20 17:00:00+00:00,19.7,8.0,19.7
2022-06-21 17:00:00+00:00,3.5000002,7.0,3.5000002
2022-06-22 17:00:00+00:00,2.4999998,4.0,2.4999998
2022-06-23 17:00:00+00:00,25.800001,14.0,25.800001
2022-06-24 17:00:00+00:00,4.5999994,13.0,4.5999994
2022-06-25 17:00:00+00:00,6.599999,12.0,6.599999
2022-06-26 17:00:00+00:00,5.9,7.0,5.9
2022-06-27 17:00:00+00:00,6.0,3.0,6.0
2022-06-28 17:00:00+00:00,1.7,3.0,1.7
2022-06-29 17:00:00+00:00,11.7,3.0,11.7
2022-06-30 17:00:00+00:00,7.2,3.0,7.2
2022-07-01 17:00:00+00:00,7.1,7.0,7.1
2022-07-02 17:00:00+00:00,3.1,6.0,3.1
2022-07-03 17:00:00+00:00,5.7,6.0,5.7
2022-07-04 17:00:00+00:00,1.5000001,8.0,1.5000001
2022-07-05 17:00:00+00:00,2.3,8.0,2.3
2022-07-06 17:00:00+00:00,3.3000002,5.0,3.3000002
2022-07-07 17:00:00+00:00,13.599999,9.0,13.599999
2022-07-08 17:00:00+00:00,13.6,12.0,13.6
2022-07-09 17:00:00+00:00,3.3999996,7.0,3.3999996
2022-07-10 17:00:00+00:00,0.8000001,7.0,0.8000001
2022-07-11 17:00:00+00:00,3.1,4.0,3.1
2022-07-12 17:00:00+00:00,7.0000005,16.0,7.0000005
2022-07-13 17:00:00+00:00,2.3,3.0,2.3
2022-07-14 17:00:00+00:00,8.900001,10.0,8.900001
2022-07-15 17:00:00+00:00,2.5,9.0,2.5
2022-07-16 17:00:00+00:00,4.7,7.0,4.7
2022-07-17 17:00:00+00:00,7.2999997,7.0,7.2999997
2022-07-18 17:00:00+00:00,0.8000001,3.0,0.8000001
2022-07-19 17:00:00+00:00,13.1,12.0,13.1
2022-07-20 17:00:00+00:00,34.9,24.0,34.9
2022-07-21 17:00:00+00:00,3.6,13.0,3.6
2022-07-22 17:00:00+00:00,5.7,9.0,5.7
2022-07-23 17:00:00+00:00,22.300001,13.0,22.300001
2022-07-24 17:00:00+00:00,6.8,8.0,6.8
2022-07-25 17:00:00+00:00,1.0,2.0,1.0
2022-07-26 17:00:00+00:00,3.2,5.0,3.2
2022-07-27 17:00:00+00:00,2.6000001,12.0,2.6000001
2022-07-28 17:00:00+00:00,0.6,5.0,0.6
2022-07-29 17:00:00+00:00,4.3999996,6.0,4.3999996
2022-07-30 17:00:00+00:00,13.000001,11.0,13.000001
2022-07-31 17:00:00+00:00,33.9,19.0,33.9
2022-08-01 17:00:00+00:00,9.4,19.0,9.4
2022-08-02 17:00:00+00:00,2.8999999,11.0,2.8999999
2022-08-03 17:00:00+00:00,8.6,10.0,8.6
2022-08-04 17:00:00+00:00,5.7,10.0,5.7
2022-08-05 17:00:00+00:00,0.5,5.0,0.5
2022-08-06 17:00:00+00:00,8.5,8.0,8.5
2022-08-07 17:00:00+00:00,20.8,23.0,20.8
2022-08-08 17:00:00+00:00,6.7,12.0,6.7
2022-08-09 17:00:00+00:00,1.2,4.0,1.2
2022-08-10 17:00:00+00:00,17.400002,12.0,17.400002
2022-08-11 17:00:00+00:00,10.400001,8.0,10.400001
2022-08-12 17:00:00+00:00,1.0,7.0,1.0
2022-08-13 17:00:00+00:00,1.7,5.0,1.7
2022-08-14 17:00:00+00:00,31.499998,12.0,31.499998
2022-08-15 17:00:00+00:00,7.8999987,16.0,7.8999987
2022-08-16 17:00:00+00:00,3.8000002,5.0,3.8000002
2022-08-17 17:00:00+00:00,2.7,7.0,2.7
2022-08-18 17:00:00+00:00,25.600002,10.0,25.600002
2022-08-19 17:00:00+00:00,4.9,10.0,4.9
2022-08-20 17:00:00+00:00,11.700001,10.0,11.700001
2022-08-21 17:00:00+00:00,1.3000001,6.0,1.3000001
2022-08-22 17:00:00+00:00,0.4,2.0,0.4
2022-08-23 17:00:00+00:00,0.0,0.0,0.0
2022-08-24 17:00:00+00:00,36.600002,14.0,36.600002
2022-08-25 17:00:00+00:00,11.599999,15.0,11.599999
2022-08-26 17:00:00+00:00,0.8000001,8.0,0.8000001
2022-08-27 17:00:00+00:00,2.1000001,9.0,2.1000001
2022-08-28 17:00:00+00:00,17.099998,14.0,17.099998
2022-08-29 17:00:00+00:00,3.3,5.0,3.3
2022-08-30 17:00:00+00:00,0.70000005,6.0,0.70000005
2022-08-31 17:00:00+00:00,3.0,7.0,3.0
2022-09-01 17:00:00+00:00,12.099999,9.0,12.099999
2022-09-02 17:00:00+00:00,8.2,9.0,8.2
2022-09-03 17:00:00+00:00,31.100002,14.0,31.100002
2022-09-04 17:00:00+00:00,14.5,16.0,14.5
2022-09-05 17:00:00+00:00,22.2,11.0,22.2
2022-09-06 17:00:00+00:00,11.000002,18.0,11.000002
2022-09-07 17:00:00+00:00,23.1,21.0,23.1
2022-09-08 17:00:00+00:00,9.0,8.0,9.0
2022-09-09 17:00:00+00:00,27.2,10.0,27.2
2022-09-10 17:00:00+00:00,7.3999996,6.0,7.3999996
2022-09-11 17:00:00+00:00,12.4,10.0,12.4
2022-09-12 17:00:00+00:00,8.200001,11.0,8.200001
2022-09-13 17:00:00+00:00,7.5,7.0,7.5
2022-09-14 17:00:00+00:00,13.200001,7.0,13.200001
2022-09-15 17:00:00+00:00,4.1,5.0,4.1
2022-09-16 17:00:00+00:00,9.499999,10.0,9.499999
2022-09-17 17:00:00+00:00,11.700002,16.0,11.700002
2022-09-18 17:00:00+00:00,17.099998,9.0,17.099998
2022-09-19 17:00:00+00:00,1.1,5.0,1.1
2022-09-20 17:00:00+00:00,17.0,6.0,17.0
